time,physical,total_energy
209.47032728631,17032105984,519.91351688884
209.48071188003,17031380992,519.91281510612
209.49109647374,17033875456,519.9121134658
209.50148106746,17031950336,519.91141196742
209.51186566118,17031393280,519.91071061054
209.5222502549,17032138752,519.91000939476
209.53263484861,17032572928,519.90930831967
209.54301944233,17032138752,519.90860738492
209.55340403605,17032691712,519.90790659016
209.56378862976,17032101888,519.90720593506
209.57417322348,17032278016,519.90650541932
209.5845578172,17031712768,519.90580504265
209.59494241091,17031712768,519.90510480478
209.60532700463,17033613312,519.90440470547
209.61571159835,17033158656,519.90370474448
209.62609619207,17033109504,519.90300492159
209.63648078578,17036390400,519.9023052366
209.6468653795,17032953856,519.90160568931
209.65724997322,17033019392,519.90090627955
209.66763456693,17035911168,519.90020700715
209.67801916065,17036042240,519.89950787196
209.68840375437,17022681088,519.89937541393
209.69878834809,17021276160,519.89864584378
209.7091729418,17020665856,519.89791699029
209.71955753552,17021521920,519.89718743409
209.72994212924,17020932096,519.8964569366
209.74032672295,17021628416,519.89572579264
209.75071131667,17021665280,519.8949944893
209.76109591039,17021734912,519.89426353484
209.7714805041,17021775872,519.89353338027
209.78186509782,17021153280,519.89280439019
