time,physical,total_energy,walltime
2208.8276167284,12252868608,310.00987454701,1846.649417
2211.5524078299,12253032448,309.69998182511,1846.872454
2214.2771989314,12253708288,309.45733694697,1847.232173
2217.0019900328,12254134272,309.22073577684,1847.591358
2219.7267811343,12254490624,308.89040823361,1848.034591
2222.4515722358,12254912512,308.64413534362,1848.392644
2225.1763633372,12255776768,308.17590000431,1848.897712
2227.9011544387,12256305152,307.80011737437,1849.314922
2230.6259455402,12256739328,307.37069694954,1849.775402
2233.3507366417,12257533952,307.00220677224,1850.186079
2235.0946029466,12262465536,306.81567232601,1861.155753
2236.8384692515,12263448576,306.34337974424,1862.542846
2238.5823355565,12264378368,305.68413738712,1862.97861
2240.3262018614,12264710144,305.21740893232,1863.337288
2242.0700681663,12265209856,304.9383892782,1863.6933
2243.8139344713,12265459712,304.50304072471,1864.115214
2245.5578007762,12265639936,303.56487568702,1864.546616
2247.3016670812,12265988096,302.72905266742,1864.906302
2249.0455333861,12266450944,302.14025902624,1865.245074
2251.6613328435,12267008000,301.53477609468,1865.605077
2254.2771323009,12267356160,301.08790164388,1865.996984
2256.8929317583,12268556288,300.55086005173,1866.567811
2258.9855713243,12269150208,299.60388680231,1867.023587
2261.0782108902,12269776896,298.76020441261,1867.452403
2263.1708504561,12270510080,298.1675357561,1867.847609
2265.263490022,12271943680,297.64050508991,1868.59419
2266.9376016748,12272713728,296.63726593959,1869.117949
2268.276890997,12273500160,295.89582815991,1869.554012
2269.6161803192,12273856512,295.25540746753,1870.351702
2270.3018964521,12276609024,294.28878944969,1873.496461
2270.6529831122,12278784000,293.93940795936,1877.380778
2270.9338524403,12280549376,292.00708413166,1881.844928
2271.1585479027,12280930304,289.64910582293,1882.456671
2271.3832433652,12281614336,288.5586961912,1882.826492
2271.7202865588,12282085376,287.52671148242,1883.224737
2272.2258513494,12282286080,286.47281403263,1883.66448
2272.9841985351,12282540032,285.19568178148,1884.153686
2274.1217193138,12282880000,283.66397147391,1884.996955
2275.2592400924,12283068416,282.56106825105,1886.018328
2276.3967608711,12283211776,281.7833289959,1886.503786
2278.103042039,12283375616,280.97407623254,1887.108227
2279.809323207,12283551744,280.37762365111,1887.536491
2282.368744959,12283817984,279.72442108307,1887.944568
2284.9281667109,12284088320,279.21990622735,1888.805374
2287.4875884629,12284268544,278.81340813958,1889.190518
2291.3267210908,12284432384,278.31959835655,1889.591441
2295.1658537188,12284706816,277.90439523312,1891.300754
2299.0049863467,12285128704,277.55119222545,1891.944261
2302.8441189747,12285358080,277.24158138165,1892.677294
2308.6028179166,12285669376,276.84117697021,1893.395587
2312.2883852394,12288794624,276.62563606836,1907.146549
2315.2368390977,12291047424,276.37706208843,1920.257937
2318.1852929559,12291883008,276.05015553276,1920.846635
2321.1337468142,12292079616,275.83301685292,1921.448291
2325.5564276016,12292341760,275.57731808761,1921.813256
2332.1904487827,12292657152,275.24826244648,1922.170245
2338.8244699637,12292907008,274.95638970121,1922.614967
2348.7755017354,12293709824,274.56320070981,1923.670755
2356.7363271527,12294586368,274.27353534277,1924.14754
2368.6775652786,12294934528,273.84396195027,1924.674244
2380.6188034046,12295155712,273.4652593559,1925.017213
2390.1717939053,12297592832,273.20581839558,1929.278248
2394.0846988145,12301754368,273.12614002846,1948.067983
2396.5889579563,12304293888,273.02762275573,1955.883873
2399.0932170981,12305047552,272.80013273148,1956.227275
2401.5974762399,12305289216,272.66489643446,1956.537707
2404.6025872101,12308193280,272.57117962962,1964.04421
2407.6076981803,12308590592,272.38085145603,1964.437961
2410.6128091505,12308840448,272.12748745517,1964.701784
2413.6179201207,12309266432,271.98077380432,1965.002046
2418.125586576,12309680128,271.81113159954,1965.313124
2424.887086259,12309921792,271.58428859605,1965.656172
2431.6485859419,12310286336,271.37097086653,1965.968797
2441.7908354663,12310384640,271.04542831005,1966.318549
2451.9330849908,12310523904,270.7424557907,1966.64078
2467.1464592774,12310679552,270.35001803471,1967.005254
2482.359833564,12311166976,269.99504451348,1967.375454
2497.5732078506,12311482368,269.65407153571,1967.758624
2503.8046059584,12315635712,269.5480445218,1981.063398
2506.3569866234,12320108544,269.51803075988,2005.18702
2508.9093672884,12320927744,269.42783552193,2005.737338
2510.9512718203,12321263616,269.25581810314,2006.060624
2512.9931763523,12321574912,269.12738901607,2006.378762
2515.0350808843,12321878016,268.90042366113,2006.756633
2517.0769854162,12322111488,268.75304832183,2007.063571
2520.1398422142,12322250752,268.61230753263,2007.36888
2524.7341274111,12322299904,268.4478797328,2007.545011
2531.6255552065,12322635776,268.22907334655,2007.851789
2541.9626968995,12322975744,267.91616323502,2008.158737
2557.4684094391,12323184640,267.45079157431,2008.5583
2569.8729794708,12324880384,267.09517143406,2011.892981
2576.2241193271,12328042496,266.95176489316,2024.667293
2579.4759029334,12334575616,266.91326646894,2041.247173
2582.7276865398,12335865856,266.72727437154,2042.008434
2585.3291134249,12336418816,266.56093600152,2042.340082
2587.93054031,12336594944,266.46583710564,2042.648286
2591.8326806377,12336750592,266.35586063423,2042.928219
2597.6858911292,12337008640,266.22035326828,2043.238138
2603.304973201,12341882880,266.13600533897,2052.25813
2606.1819432218,12345249792,266.00872265318,2065.918476
2609.0589132426,12345729024,265.79712403874,2066.279556
2611.9358832634,12346040320,265.68978577553,2066.589448
2614.6977744833,12348227584,265.59821969526,2081.439667
2616.9072874593,12349042688,265.37475755822,2081.823345
2619.1168004352,12349460480,265.22928263746,2082.134797
2622.4310698992,12349595648,265.08781000108,2082.442977
2627.4024740951,12349816832,264.9126322467,2082.751771
2634.8595803889,12350091264,264.67262581798,2083.089066
2646.0452398297,12350459904,264.34165013609,2083.440774
2657.2308992705,12350722048,264.04433120638,2083.775031
2668.4165587113,12350967808,263.77047047874,2084.111824
2679.6022181521,12351242240,263.51183130677,2084.443578
2688.5507457047,12353110016,263.34844589299,2088.359954
2692.2160625903,12360208384,263.30701970618,2108.085721
2695.1483160988,12361637888,263.24403297541,2115.958823
2698.0805696072,12362465280,263.02811163643,2116.325964
2701.0128231156,12362563584,262.92050840925,2116.624082
2703.8277864838,12364001280,262.87077173972,2125.260238
2706.6427498519,12364709888,262.69108128644,2125.684037
2709.45771322,12364980224,262.48440474521,2126.021545
2712.2726765881,12365320192,262.37019373876,2126.340034
2716.4951216402,12365565952,262.23905512082,2126.669865
2722.8287892185,12365811712,262.07718748967,2127.081452
2727.8957232811,12367847424,261.96994786792,2132.592396
2730.4899935211,12372447232,261.93323167253,2152.970204
2733.0842637612,12372979712,261.7924813937,2153.430311
2735.6785340012,12373356544,261.59876033914,2153.80587
2738.2728042413,12373581824,261.4841994278,2154.12381
2741.3859285293,12375658496,261.34014986979,2162.070277
2743.8764279598,12376576000,261.11837814624,2162.454268
2746.3669273902,12376707072,260.98074501995,2162.764336
2750.1026765359,12376842240,260.82264345826,2163.073648
2755.7063002544,12377526272,260.61743836803,2163.382578
2764.1117358322,12377751552,260.36103406679,2163.681573
2776.7198891988,12377939968,260.06107144987,2164.010228
2780.851328894,12381696000,259.98648805294,2184.446145
2784.1564806501,12384104448,259.85179498129,2190.66886
2787.4616324063,12385464320,259.62753419674,2191.015861
2790.7667841624,12385968128,259.4406151005,2191.898178
2793.4109055673,12386459648,259.1981848743,2192.250331
2796.0550269723,12386631680,259.0405333014,2192.53543
2800.0212090796,12386836480,258.85456456908,2192.828092
2805.9704822407,12387069952,258.60352199167,2193.125987
2814.8943919823,12387352576,258.28518594827,2193.43069
2828.2802565947,12387610624,257.84757299969,2193.846139
2838.9889482846,12387885056,257.54406459821,2194.174735
2849.6976399745,12388118528,257.29510783037,2194.509678
2855.1804901197,12391735296,257.2291117582,2204.095951
2857.9877093941,12395245568,257.21421897749,2221.539651
2860.7949286684,12396277760,257.1145515057,2221.95844
2863.6021479428,12396642304,256.84777724921,2222.392407
2866.4093672172,12396974080,256.6254244877,2222.714072
2869.2165864915,12397150208,256.49165947781,2223.089618
2872.0238057659,12397371392,256.16307628908,2223.507466
2874.8310250402,12397826048,255.87588744086,2223.855614
2877.6382443146,12397826048,255.69178814523,2224.013239
2881.8490732261,12398108672,255.4727382355,2224.202931
2886.0599021377,12398362624,255.28160127697,2224.495599
2892.376145505,12398641152,255.00916695764,2224.824787
2898.6923888723,12398780416,254.74653497129,2225.126496
2908.1667539232,12398895104,254.39489360823,2225.485357
2917.6411189742,12399038464,254.10385281549,2225.793061
2926.7365094231,12401209344,253.89766963732,2231.340469
2929.7168869654,12404887552,253.85957464248,2251.460195
2932.6972645077,12405514240,253.59987501301,2251.966037
2935.0815665416,12405792768,253.28424325149,2252.283863
2937.4658685754,12406140928,253.10402620532,2252.580972
2941.0423216262,12406353920,252.90180256795,2252.87934
2946.4070012023,12406452224,252.63581017648,2253.159555
2951.7716807785,12406689792,252.39977493546,2253.456056
2959.8187001427,12406845440,252.1057440098,2253.78183
2967.8657195069,12406988800,251.90466395543,2254.116562
2971.1617786385,12411781120,251.85090706439,2268.724678
2974.4578377701,12412059648,251.64564452848,2269.138347
2977.7538969017,12412305408,251.2686844396,2269.49493
2981.0499560333,12412477440,251.03801282272,2269.800421
2985.9940447306,12412813312,250.76515845954,2270.131765
2990.938133428,12412985344,250.56102168537,2270.457686
2994.1023501943,12413538304,250.44007141504,2282.403804
2997.2665669606,12414111744,250.05182142993,2282.889984
2999.7979403737,12414251008,249.76424554172,2283.19796
3003.5950004933,12414451712,249.48111908203,2283.502865
3009.2905906727,12413177856,249.15520126274,2283.836668
3014.986180852,12414603264,248.88201407607,2284.138864
3023.5295661211,12414984192,248.51960108,2284.441105
3036.3446440247,12415176704,247.98567537594,2284.869183
3041.593699934,12420612096,247.83802847283,2296.23839
3045.7929446615,12421935104,247.6947075851,2300.303712
3049.1523404434,12421275648,247.41052994396,2300.707109
3052.5117362254,12422250496,247.05582280494,2301.20295
3055.199252851,12422762496,246.65892958978,2301.562021
3057.8867694765,12422987776,246.39450492465,2301.850901
3061.9180444149,12423147520,246.07416225909,2302.150242
3067.9649568224,12423360512,245.64726127652,2302.524757
3074.0118692299,12423544832,245.25262815306,2302.818649
3083.0822378412,12423737344,244.76299404981,2303.177462
3088.8872737525,12426149888,244.54019667092,2311.781006
3092.6024967357,12429791232,244.35835388221,2322.332941
3095.5746751222,12430917632,244.07397846948,2322.692432
3098.5468535088,12431216640,243.69366968809,2323.045978
3101.5190318953,12431347712,243.41715533802,2323.352598
3105.9772994751,12431532032,243.0887267836,2323.659719
3110.2572363518,12435005440,242.88395717184,2333.898049
3113.6811858531,12437520384,242.61409438994,2339.026064
3116.4203454541,12437913600,242.21094044798,2339.390817
3119.1595050551,12438360064,241.90842904018,2339.689044
3123.2682444567,12438597632,241.54109681048,2339.98756
3128.1987317386,12439826432,241.21241469736,2345.352093
3131.354243599,12444200960,241.03659766339,2356.759862
3133.8786530873,12444962816,240.74014019743,2357.152265
3136.4030625756,12445155328,240.50953448906,2357.449652
3140.1896768081,12445540352,240.13070585238,2358.060807
3143.2189681941,12445646848,239.79015213565,2358.418065
3146.2482595801,12445810688,239.49329409068,2358.736531
3150.7921966591,12445974528,239.13862360938,2359.126157
3155.3361337381,12446085120,238.79604210027,2359.613597
3159.880070817,12446236672,238.30009819052,2360.221027
3163.5152204802,12446646272,237.91718093683,2360.669942
3167.1503701434,12446810112,237.38669938668,2361.099817
3170.7855198066,12447211520,236.86434275581,2361.648766
3173.6936395371,12447432704,236.41699693508,2362.009727
3176.6017592677,12447752192,236.06975127566,2362.3301
3180.9639388635,12447887360,235.675285809,2362.654845
3185.1516312755,12450590720,235.37566626594,2375.382185
3188.5017852051,12451590144,235.01603461209,2375.801962
3191.8519391347,12452036608,234.46460422693,2376.301624
3195.2020930642,12452364288,233.72155892703,2376.771257
3198.5522469938,12452876288,233.06363952373,2377.095455
3201.9024009234,12452986880,232.51821421787,2377.388169
3205.9225856389,12454686720,232.04136448936,2383.264125
3209.9427703544,12455473152,231.48350138216,2383.941805
3213.1589181269,12456009728,230.40234763842,2384.364056
3216.3750658993,12456345600,229.53247278709,2384.670044
3219.5912136717,12456415232,229.01644676333,2385.04287
3222.8073614441,12456841216,228.24080891131,2385.880603
3225.380279662,12457279488,227.001688151,2386.30786
3227.9531978799,12458274816,226.37467299724,2387.022554
3230.0115324543,12459433984,225.0155425648,2387.561875
3230.8546262959,12460548096,224.56676673712,2393.16427
3231.3942063546,12462186496,224.40667981236,2397.666829
3231.6704713446,12463648768,224.00325864263,2400.129263
3231.9467363346,12464377856,221.23030780589,2400.453059
3232.2230013247,12464738304,219.37924805796,2400.697734
3232.6373988097,12465033216,218.14323018985,2400.924895
3233.2589950373,12465168384,216.9899175462,2401.154648
3234.1913893786,12465278976,215.72216406572,2401.377884
3235.5899808907,12465455104,214.45545506731,2401.598133
3237.6878681587,12465692672,213.08651753022,2401.840455
